movie_id,title,tags
44555,"A Woman, a Gun and a Noodle Shop","wang is a gloomy, cunning and avaricious noodle shop owner in a desert town in china. his neglected, sharp-tongued wife is involved in a secret affair with li, one of wang’s employees. a timid man, li reluctantly keeps the gun his lover has bought to kill her husband. but wang is watching their every move. he bribes patrol officer zhang to murder the illicit couple. it seems like a perfect plan: the affair will come to a cruel, bloody but satisfying end… or so he thinks. the equally wicked zhang has an agenda of his own. as the plot twists, more blood will flow, and ever greater violence will erupt… comedy drama thriller sunhonglei xiaoshenyang yanni zhangyimou"
10133,Cypher,"an unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. quickly getting way over-his-head, he teams up with a mysterious femme fatale. thriller sciencefiction mystery doublelife undercover lie wife company industry femmefatale conspiracy espionage memoryloss corporatecrime dystopicfuture hiddenidentity disorder dishonesty powerrelations mindandsoul uncovertruth mysteriouscharacter jeremynortham lucyliu nigelbennett vincenzonatali"
21345,City of Life and Death,"city of life and death takes place in 1937, during the height of the second sino-japanese war. the imperial japanese army has just captured the then-capital of the republic of china, nanjing. what followed was known as the nanking massacre, or the rape of nanking, a period of several weeks wherein tens of thousands of chinese soldiers and civilians were killed. drama history war warcrimes massmurder warvictim sinojapanesewar massacre japanesearmy duringcreditsstinger imperialjapan liuye gaoyuanyuan hideonakaizumi luchuan"
173931,Legend of a Rabbit,"in order to keep his promise to an aging kung fu master, fu the rabbit must venture out of the comfort of his kitchen and team up with penny, a kung fu prodigy, on a heroic quest to save their kung fu academy. animation family action adventure comedy jonheder tomarnold michaelclarkeduncan lijunsun"
61984,Space Battleship Yamato,"in 2199, five years after the gamilons began an invasion of earth, the planet has been ravaged by the aliens' bombs. the remnants of humanity have fled underground to escape the irradiated surface. one day, former pilot susumu kodai discovers a capsule sent from the planet iscandar that tells of a device that can remove the radiation from the earth's surface. the earth defense force rebuilds the battleship yamato with a new type of propulsion system to make the 148,000 light year trip to iscandar in hopes of saving the earth. within one year, the radiation will drive the rest of humanity to extinction. sciencefiction hiroyukiikeuchi takuyakimura meisakuroki takashiyamazaki"
50601,5 Days of War,"an american journalist and his cameraman are caught in the combat zone during the first russian airstrikes against georgia. rescuing tatia, a young georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. as the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians. war drama journalist interpreter georgiaeurope warzone rupertfriend valkilmer andygarcía rennyharlin"
26466,Triangle,"the story revolves around the passengers of a yachting trip in the atlantic ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas. horror ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation melissageorge liamhemsworth emmalung christophersmith"
345003,10 Days in a Madhouse,"nellie bly, a 23 year-old reporter for joseph pulitzer, goes undercover in the notorious blackwell's island women's insane asylum in order to expose corruption, abuse and murder. drama undercover insaneasylum reporter carolinebarry christopherlambert kellylebrock timothyhines"
236751,Heaven is for Real,"heaven is for real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. four-year-old colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know. drama basedonnovel faith basedontrueevents gregkinnear kellyreilly connorcorum randallwallace"
107,Snatch,"the second film from british director guy ritchie. snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “lock, stock and two smoking barrels.” there are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster. thriller crime gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey jasonstatham bradpitt vinniejones guyritchie"
357837,Dancin' It's On,"this coming of age dance film, in the spirit of dirty dancing, karate kid, and high school musical - is about a young girl from beverly hills, jennifer who is visiting her father's panama city beach hotel during summer break, and falls in love with a young boy, ken who works as a dishwasher. even though both are from different backgrounds, they share the same passion... dance and partner with each other to enter the 2nd annual florida state-wide dance contest. while preparing for the contest, jennifer and ken must overcome scheming dance partners, a meddling father, and their own doubts for their love to prevail. drama romance dancing competition hotel florida danceteacher witneycarson chehonwespi-tschopp garydaniels davidwinters"
8913,Pet Sematary,"dr. louis creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. the cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. at first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable. drama horror coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground dalemidkiff fredgwynne denisecrosby marylambert"
